1,4848,0.10667552023618969,0.8499693417863765,0,0,0,0,0,0,0.0433551379774338,0,736896,92112
1,9658,0,0.824355953347657,0.10504671014002842,0,0,0,0,0,0,0.07059733651231459,1825362,193160
1,5083,0,0.549636100977504,0,0,0,0.035310262252536806,0,0,0.41505363676995916,0,625209,60996
1,8709,0,0.8327710285749625,0,0,0.12154557449194928,0,0.045683396933088184,0,0,0,1532784,113217
1,7056,0,0.730375761308779,0,0,0,0,0,0,0.25897220906954943,0.010652029621671555,1270080,112896
1,1840,0,0.6112688177640911,0,0.17451229813071925,0,0,0,0,0,0.2142188841051896,217120,33120
1,2551,0,0.8985712456399038,0,0,0,0,0.10142875436009624,0,0,0,479588,43367
1,6851,0,0.6998420023436136,0,0,0,0.15963828268028227,0.14051971497610413,0,0,0,1109862,89063
1,3130,0,0.5203092624549384,0,0,0.3007958783182816,0.17889485922678006,0,0,0,0,591570,34430
1,1100,0.06633511375556622,0.8449282601028778,0,0,0.08873662614155597,0,0,0,0,0,204600,18700
1,3594,0.09509452357006419,0.8629796573012708,0,0,0,0.04192581912866501,0,0,0,0,636138,46722
1,6015,0,0.733022646394147,0.19699665839404584,0,0,0,0,0,0,0.06998069521180711,709770,84210
1,6156,0.4067280772585915,0.5069960028449294,0,0.08627591989647909,0,0,0,0,0,0,634068,67716
1,9360,0.2930657290401894,0.6020453899212086,0,0.104888881038602,0,0,0,0,0,0,1179360,177840
1,3273,0,0.913028245339361,0.010725414571164833,0,0.07624634008947417,0,0,0,0,0,471312,62187
1,2491,0,0.7400491833108811,0.2354534534845583,0,0,0,0,0,0.024497363204560613,0,411015,39856
1,8679,0,0.009458620541059962,0,0,0,0,0,0.04184870718844112,0,0,1110912,173580
1,7854,0,0.5316587266923221,0,0,0,0,0,0.3220733173896608,0,0.14626795591801717,1547238,157080
1,1471,0,0.7757239723051061,0,0,0.014866199855062295,0,0.20940982783983156,0,0,0,152984,14710
1,3864,0,0.5063762906325469,0,0,0,0.27628185611143663,0.21734185325601654,0,0,0,738024,65688
1,8346,0.21698595714920038,0.733564720196008,0,0.049449322654791586,0,0,0,0,0,0,951444,133536
1,7722,0,0.8641286636160035,0,0.03983757013321105,0,0.09603376625078547,0,0,0,0,957528,154440
1,6502,0,0.5542923984149516,0.32829049733852106,0,0,0,0.11741710424652735,0,0,0,721722,78024
1,6750,0,0.8642782447979869,0.025446260902782805,0,0,0,0,0,0.11027549429923032,0,803250,128250
1,3101,0,0.8333528597882915,0.1647183596600779,0,0,0,0,0,0,0.0019287805516305613,620200,55818
1,7097,0.2377131934490058,0.06713868409963317,0,0,0,0,0,0,0,0,1249072,134843
1,9727,0.3915595735956881,0.5493136049127144,0,0,0,0,0,0.0591268214915975,0,0,1293691,194540
1,5355,0,0.6208309514759238,0,0.3479015297010554,0,0.03126751882302077,0,0,0,0,872865,91035
1,6969,0.178466401081358,0.7958098928858492,0,0,0,0.025723706032792754,0,0,0,0,1010505,139380
1,7078,0,0.5089415480421151,0,0,0,0,0,0,0.4220498115899999,0.069008640367885,1302352,106170
1,1720,0.22955658993512973,0.7704434100648703,0,0,0,0,0,0,0,0,254560,34400
1,4923,0,0.8001931414250089,0,0.05134550474750474,0,0,0,0,0.1484613538274864,0,511992,63999
1,8166,0,0.5911100572779066,0,0,0,0,0.004029624211315308,0.40486031851077814,0,0,1102410,97992
1,6667,0,0.8405583331216216,0,0.15944166687837835,0,0,0,0,0,0,800040,113339
1,1278,0,0.5691425888047383,0,0,0,0.0935094310453945,0,0.33734798014986717,0,0,164862,15336
1,7082,0.2491790317323781,0.7508209682676219,0,0,0,0,0,0,0,0,1161448,99148
1,7579,0,0.7587302222504775,0,0,0,0,0.12485904091238936,0,0,0.11641073683713316,871585,75790
1,9613,0,0.9126095563152687,0,0.028460455228156992,0,0,0,0.05892998845657427,0,0,1826470,144195
1,6495,0,0.7254279692388561,0.2745720307611439,0,0,0,0,0,0,0,883320,71445
1,9845,0,0.9082669754510755,0,0,0,0.03789356214130311,0,0.053839462407621407,0,0,1614580,147675
1,6024,0,0.09092047940989977,0,0,0,0,0,0.0038174979280604284,0,0,789144,96384
1,6557,0,0.9257836411992114,0,0,0,0.06191391341659252,0,0.012302445384196066,0,0,1193374,131140
1,8248,0,0.8848093046903849,0,0,0,0,0.0820882963962998,0,0.033102398913315324,0,1187712,131968
1,7963,0.0767259768277411,0.7180749580805902,0.20519906509166871,0,0,0,0,0,0,0,1226302,103519
1,1435,0,0.008791277423590454,0,0,0,0,0,0,0.12677258895315044,0,193725,17220
1,7660,0,0.9235980235014665,0,0,0,0,0,0,0,0.07640197649853353,1202620,145540
1,2445,0.03885797927901258,0.6563832513326913,0,0,0,0,0,0,0.30475876938829616,0,288510,48900
1,3169,0,0.7539836016255738,0,0,0.11851958579111518,0,0.12749681258331105,0,0,0,440491,34859
1,2602,0.1543717620320628,0.599621545997556,0,0,0,0,0,0,0,0.2460066919703812,299230,36428
1,9089,0,0.13912168776988096,0,0.001832125661163669,0,0,0,0,0,0,1436062,181780
1,9968,0,0.9171509935598103,0,0,0,0.00930882335151927,0,0,0.0735401830886704,0,1465296,199360
1,3444,0,0.9321288330046151,0,0,0.0024276328331143023,0,0,0.06544353416227057,0,0,571704,68880
1,5167,0,0.7380486875056973,0,0.2619513124943027,0,0,0,0,0,0,558036,67171
1,8025,0.0017851655386082108,0.9335581898384631,0,0,0,0,0.06465664462292874,0,0,0,1292025,160500
1,5225,0,0.6628736160176065,0.049527872163978026,0.28759851181841545,0,0,0,0,0,0,663575,88825
1,1774,0,0.558319710825828,0,0,0.441680289174172,0,0,0,0,0,207558,33706
1,9431,0,0.4263439322623927,0,0,0,0.05526346133237665,0,0,0,0,1273185,188620
1,8566,0,0.10925314712177796,0.008980411651140234,0,0,0,0,0,0,0,933694,128490
1,4075,0,0.8306975651850215,0,0.15283922807412045,0.016463206740858077,0,0,0,0,0,415650,77425
1,3013,0.15994837806949058,0.6863537398580272,0,0,0,0,0,0,0.15369788207248225,0,442911,57247
1,4128,0,0.7784110375254674,0,0,0,0.22158896247453264,0,0,0,0,771936,78432
1,2121,0,0.8092279667846156,0,0,0,0,0,0,0,0.19077203321538438,288456,21210
1,8282,0,0.8473727258781636,0.04906124100510951,0,0,0.10356603311672691,0,0,0,0,1540452,140794
1,2024,0,0.7769854744357292,0,0,0,0,0,0,0.2041590023479351,0.018855523216335723,402776,28336
1,8888,0,0.6126850149352339,0,0,0.24039047922468787,0,0,0,0.14692450584007827,0,1493184,97768
1,6484,0.05702361835155917,0.791845215250033,0,0.1511311663984078,0,0,0,0,0,0,816984,103744
1,8954,0.0027451624080896426,0.6057777314357886,0.39147710615612175,0,0,0,0,0,0,0,1298330,152218
1,2133,0,0.6373320968190683,0,0,0,0,0.19885953379705748,0,0,0.1638083693838742,405270,40527
1,4406,0,0.09078301701665437,0,0,0,0.1775556507601529,0,0,0,0,594810,74902
1,1264,0,0.5690959762797279,0,0.012514356133118323,0,0.41838966758715385,0,0,0,0,190864,13904
1,6413,0,0.6558336422537799,0,0,0,0,0.3256623620542311,0,0.018503995691988982,0,775973,102608
1,2443,0,0.6563654343792538,0,0,0,0,0.29332019525148256,0.05031437036926367,0,0,390880,48860
1,9600,0,0.6777279489736273,0,0,0,0,0.3222720510263727,0,0,0,1094400,163200
